District,Constituency,Polling Station,Total,Male,Female,PDF Link
GURGAON,75-PATAUDI(SC),PATHERHERI,2867,1502,1365,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750188.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750189.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750190.PDF"
GURGAON,75-PATAUDI(SC),MAUJMABAD,928,496,432,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750145.PDF
GURGAON,75-PATAUDI(SC),NAHARPUR KASAN,1605,793,812,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750092.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750093.PDF"
GURGAON,75-PATAUDI(SC),KHOR,3794,2002,1792,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750164.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750165.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750166.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750167.PDF"
GURGAON,75-PATAUDI(SC),SIDHRAWALI,3651,1895,1756,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750180.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750181.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750182.PDF"
GURGAON,75-PATAUDI(SC),KHOH,1450,756,694,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750091.PDF
GURGAON,75-PATAUDI(SC),KAROLA,2229,1169,1060,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750013.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750014.PDF"
GURGAON,75-PATAUDI(SC),MIRJAPUR,970,492,478,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750063.PDF
GURGAON,75-PATAUDI(SC),MANESAR,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750108.PDF
GURGAON,75-PATAUDI(SC),KHETIYANWAS,930,482,448,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750154.PDF
GURGAON,75-PATAUDI(SC),NANUKALAN,2971,1619,1352,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750158.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750159.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750161.PDF"
GURGAON,75-PATAUDI(SC),PATHREHRI,483,254,229,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750191.PDF
GURGAON,75-PATAUDI(SC),HARINAGAR,1387,747,640,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750006.PDF
GURGAON,75-PATAUDI(SC),RAJPURA,827,429,398,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750050.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750051.PDF"
GURGAON,75-PATAUDI(SC),BHAKARKA,1043,536,507,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750174.PDF
GURGAON,76-BADSHAHPUR,SHAMASPUR,4622,2389,2233,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760243.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760244.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760245.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760246.PDF"
GURGAON,76-BADSHAHPUR,JUDOLA,1924,1027,897,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760181.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760182.PDF"
GURGAON,76-BADSHAHPUR,TIGRA,3760,1947,1813,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760247.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760248.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760249.PDF"
GURGAON,76-BADSHAHPUR,HARSARU,2145,1113,1032,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760174.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760175.PDF"
GURGAON,76-BADSHAHPUR,BABUPUR,580,291,289,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760018.PDF
GURGAON,76-BADSHAHPUR,FARUKHNAGAR,10745,5658,5087,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760114.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760115.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760116.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760117.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760118.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760119.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760120.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760121.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760122.PDF"
GURGAON,76-BADSHAHPUR,BAJGHERA,2535,1324,1211,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760019.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760020.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760021.PDF"
GURGAON,76-BADSHAHPUR,DHANKOT,3899,2082,1817,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760104.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760105.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760106.PDF"
GURGAON,76-BADSHAHPUR,DAULATABAD,5119,2693,2426,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760013.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760014.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760015.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760016.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760017.PDF"
GURGAON,76-BADSHAHPUR,SAIDPUR MOHAMMADPUR,1467,761,706,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760126.PDF
GURGAON,76-BADSHAHPUR,PAWALA KHUSRUPUR,731,380,351,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760012.PDF
GURGAON,76-BADSHAHPUR,NURPUR JHARSA,943,491,452,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760290.PDF
GURGAON,76-BADSHAHPUR,DHANWAPUR,8225,4577,3648,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760097.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760098.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760099.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760100.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760101.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760102.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760103.PDF"
GURGAON,76-BADSHAHPUR,sakatpur,872,472,400,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB76/CMB0760294.PDF
