District,Constituency,Polling Station,Total,Male,Female,PDF Link
ROHTAK,61-GARHI SAMPLA-KILOI,RURKI,4625,2574,2051,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610105.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610106.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610107.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610108.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610109.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610110.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,NANDAL,2217,1199,1018,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610001.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610002.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,AASAN,3634,1978,1656,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610115.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610116.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610117.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,MUNGAN,2016,1100,916,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610113.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610114.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,MOR KHERI,2679,1463,1216,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610143.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610144.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610145.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,CHULIANA,3713,2062,1651,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610154.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610155.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610156.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,ROHTAK,5214,2675,2539,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610089.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610090.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610091.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610092.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610093.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,GARHI BOHAR,3167,1684,1483,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610094.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610095.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610096.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,DATTAUR,2483,1364,1119,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610161.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610162.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,BHAIYAPUR,1180,634,546,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610086.PDF
