District,Constituency,Polling Station,Total,Male,Female,PDF Link
REWARI,72-BAWAL(SC),JALALPUR,2611,1386,1225,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720130.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720131.PDF"
REWARI,72-BAWAL(SC),CHIMNAWAS,271,146,125,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720021.PDF
REWARI,72-BAWAL(SC),KUNDAL,1387,717,670,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720120.PDF
REWARI,72-BAWAL(SC),PALI,2427,1266,1161,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720098.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720099.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720100.PDF"
REWARI,72-BAWAL(SC),SUTHANI,1262,647,615,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720082.PDF
REWARI,72-BAWAL(SC),HARCHANDPUR,2418,1279,1139,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720153.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720154.PDF"
REWARI,72-BAWAL(SC),SHAHPUR,375,192,183,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720193.PDF
REWARI,72-BAWAL(SC),SUTHANA,735,388,347,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720081.PDF
REWARI,72-BAWAL(SC),BHAIRAMPUR BHARANGI,880,457,423,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720172.PDF
REWARI,72-BAWAL(SC),PRAGPURA,882,475,407,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720123.PDF
REWARI,72-BAWAL(SC),GOTHRA  TAPPA KHORI,903,444,459,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720102.PDF
REWARI,72-BAWAL(SC),PANCHOR,563,295,268,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720055.PDF
REWARI,72-BAWAL(SC),KAMALPUR & MUNDABWAS,1092,571,521,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720076.PDF
REWARI,72-BAWAL(SC),AASRA KA MAJRA,905,485,420,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720174.PDF
REWARI,72-BAWAL(SC),RASIYAWAS,1385,742,643,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720189.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720190.PDF"
REWARI,72-BAWAL(SC),TIKLA,1151,598,553,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720206.PDF
REWARI,72-BAWAL(SC),RANOLI,239,128,111,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720211.PDF
REWARI,72-BAWAL(SC),BANIPUR,1863,1023,840,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720078.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720079.PDF"
REWARI,72-BAWAL(SC),NANGLI GODHA,1129,602,527,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720091.PDF
REWARI,72-BAWAL(SC),SUBASEHARI,1497,797,700,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720203.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720204.PDF"
REWARI,72-BAWAL(SC),GARHI,929,482,447,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720050.PDF
REWARI,72-BAWAL(SC),MAYAN,1983,1048,935,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720014.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720015.PDF"
REWARI,72-BAWAL(SC),MAMDIYA AHIR,1746,907,839,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720016.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720017.PDF"
REWARI,72-BAWAL(SC),LODHANA,847,460,387,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720052.PDF
REWARI,72-BAWAL(SC),AASIYA KI TAPPA JADYAL,1135,584,551,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720054.PDF
