District,Constituency,Polling Station,Total,Male,Female,PDF Link
KARNAL,19-NILOKHERI(SC),DHACHOR,4872,2536,2336,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190168.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190169.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190170.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190171.PDF"
KARNAL,19-NILOKHERI(SC),BARAS,5700,3051,2649,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190133.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190134.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190135.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190136.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190137.PDF"
KARNAL,19-NILOKHERI(SC),SITAMADH,1818,971,847,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190106.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190107.PDF"
KARNAL,19-NILOKHERI(SC),SAMANA BAHU,2415,1289,1126,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190015.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190016.PDF"
KARNAL,19-NILOKHERI(SC),CHAKDA,652,349,303,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190105.PDF
KARNAL,19-NILOKHERI(SC),BHUKHAPURI,763,401,362,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190006.PDF
KARNAL,19-NILOKHERI(SC),SANDHIR,4276,2307,1969,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190066.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190067.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190068.PDF"
KARNAL,19-NILOKHERI(SC),BHAINI KHURD,1728,909,819,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190124.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190125.PDF"
KARNAL,19-NILOKHERI(SC),BIR DHANDHARI,603,308,295,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190113.PDF
KARNAL,19-NILOKHERI(SC),NIGDHU,4935,2673,2262,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190035.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190036.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190037.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190038.PDF"
KARNAL,19-NILOKHERI(SC),THROTA,650,355,295,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190145.PDF
KARNAL,19-NILOKHERI(SC),PARWALA,1263,697,566,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190094.PDF
KARNAL,19-NILOKHERI(SC),BIR NARAYANA,656,358,298,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190128.PDF
KARNAL,19-NILOKHERI(SC),PEONT,2584,1388,1196,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190175.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190176.PDF"
KARNAL,19-NILOKHERI(SC),GHOLPURA,804,412,392,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190043.PDF
KARNAL,19-NILOKHERI(SC),KAMALPUR,788,429,359,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190029.PDF
KARNAL,19-NILOKHERI(SC),MOTIYA,457,237,220,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190112.PDF
KARNAL,19-NILOKHERI(SC),PATANPURI,729,380,349,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190034.PDF
KARNAL,20-INDRI,GANGAR,803,407,396,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200132.PDF
KARNAL,20-INDRI,JAIN PUR SADHAN,1680,889,791,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200044.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200045.PDF"
KARNAL,20-INDRI,SAMORA,1440,749,691,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200095.PDF
KARNAL,20-INDRI,HANAURI,1143,615,528,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200020.PDF
KARNAL,20-INDRI,KHERI JATAN,533,280,253,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200005.PDF
KARNAL,20-INDRI,UDANA,1488,812,676,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200006.PDF
KARNAL,20-INDRI,INDRI,11870,6270,5600,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200054.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200055.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200056.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200057.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200058.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200059.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200060.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200061.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200062.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200063.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200064.PDF"
KARNAL,20-INDRI,SATHARI,598,318,280,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200046.PDF
KARNAL,20-INDRI,PATHERA,1303,705,598,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200043.PDF
KARNAL,20-INDRI,BAJIDPUR,802,421,381,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200179.PDF
KARNAL,20-INDRI,NAGGAL,1167,601,566,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200109.PDF
KARNAL,20-INDRI,KAILASH,4665,2456,2209,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200163.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200164.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200165.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200166.PDF"
KARNAL,20-INDRI,BIBIPUR JATAN,2296,1211,1085,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200097.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200098.PDF"
KARNAL,20-INDRI,RINDAL,1489,780,709,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200119.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200120.PDF"
KARNAL,20-INDRI,KALSORA,3861,2061,1800,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200071.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200072.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200073.PDF"
KARNAL,20-INDRI,NANDI KHALSA,982,522,460,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200040.PDF
KARNAL,20-INDRI,SARWAN MAJRA,973,515,458,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200004.PDF
KARNAL,20-INDRI,SHAHPUR,1164,622,542,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200101.PDF
KARNAL,20-INDRI,DHANAURA JAGIR,1442,768,674,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200023.PDF
KARNAL,20-INDRI,JOHAD MAJRA KHURD,2029,1069,960,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200088.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200089.PDF"
KARNAL,20-INDRI,NAGLA RODAN,1705,892,813,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200099.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200100.PDF"
KARNAL,20-INDRI,BUDANPUR KHALSA,786,402,384,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200019.PDF
KARNAL,20-INDRI,UCHANNA,4383,2355,2028,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200154.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200155.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200156.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200157.PDF"
KARNAL,20-INDRI,CHURNI,1058,568,490,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200128.PDF
KARNAL,20-INDRI,BUDHA KHERA,1107,589,518,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB20/CMB0200169.PDF
